key.id,value.course_code,value.sis_source_id,value.enrollment_term_id,value.workflow_state
25572,FHA-P3-1 24V,UE_203_FHA-P3_1_2024_VÅR_1,221,available
25571,DYK500-1 23H,UE_203_DYK500_1_2023_HØST_1,220,claimed
25567,DAT155-1 23H,UE_203_DAT155_1_2023_HØST_1,220,available
25566,FHA-P1-1 23H,UE_203_FHA-P1_1_2023_HØST_1,220,available
25565,FG-130-1 23H,UE_203_FG-130_1_2023_HØST_1,220,available
25569,FHA-P2-1 23H,UE_203_FHA-P2_1_2023_HØST_1,220,available
25562,FE411-1 24V,UE_203_FE411_1_2024_VÅR_1,221,available
25561,DRA307-1 24V,UE_203_DRA307_1_2024_VÅR_1,221,available
25599,FHA812-1 23H,UE_203_FHA812_1_2023_HØST_1,220,available
25598,GE491-2 24V,UE_203_GE491_2_2024_VÅR_1,221,claimed
25597,FHA712-1 24V,UE_203_FHA712_1_2024_VÅR_1,221,available
25592,FHA518-1 23H,UE_203_FHA518_1_2023_HØST_1,220,available
25591,GE488-1 24V,UE_203_GE488_1_2024_VÅR_1,221,claimed
25590,DYK603-1 24V,UE_203_DYK603_1_2024_VÅR_1,221,claimed
25596,DYK605-1 24V,UE_203_DYK605_1_2024_VÅR_1,221,available
25595,FHA612-1 23H,UE_203_FHA612_1_2023_HØST_1,220,available
25594,DYK604-1 24V,UE_203_DYK604_1_2024_VÅR_1,221,available
25593,GE489-1 24V,UE_203_GE489_1_2024_VÅR_1,221,claimed
25586,DYK600-1 23H,UE_203_DYK600_1_2023_HØST_1,220,claimed
25581,DAT160-1 23H,UE_203_DAT160_1_2023_HØST_1,220,available
25580,FHA112-1 23H,UE_203_FHA112_1_2023_HØST_1,220,available
25585,GE486-1 23H,UE_203_GE486_1_2023_HØST_1,220,available
25584,DAT191-1 23H,UE_203_DAT191_1_2023_HØST_1,219,available
25583,FHA212-1 23H,UE_203_FHA212_1_2023_HØST_1,219,available
25582,DYK505-1 24V,UE_203_DYK505_1_2024_VÅR_1,221,claimed
25539,DAT802-1 24V,UE_203_DAT802_1_2024_VÅR_1,221,claimed
25534,FE401-1 23H,UE_203_FE401_1_2023_HØST_1,220,available
25532,DAT100-1 23H,UE_203_DAT100_1_2023_HØST_1,220,available
25531,FAL802-1 23H,UE_203_FAL802_1_2023_HØST_1,219,available
25538,DAT103-1 23H,UE_203_DAT103_1_2023_HØST_1,220,available
25537,FE402-1 23H,UE_203_FE402_1_2023_HØST_1,220,available
25536,DAT801-1 23H,UE_203_DAT801_1_2023_HØST_1,220,claimed
13554,"Sosiologi -ungd.sos, 19H",KU_UNGB_2019_HØST,1,available
25529,FAL801-1 24V,UE_203_FAL801_1_2024_VÅR_1,221,available
25528,COA001-1 23H,UE_203_COA001_1_2023_HØST_1,220,available
25522,DAT300-1 24V,UE_203_DAT300_1_2024_VÅR_1,225,available
25521,BØA3200-1 23H,UE_203_BØA3200_1_2023_HØST_1,220,claimed
25520,EVL-LPL115-1 23H,UE_203_EVL-LPL115_1_2023_HØST_1,220,available
25527,DAT351-1 23H,UE_203_DAT351_1_2023_HØST_1,220,available
25526,EVN1009-1 23H,UE_203_EVN1009_1_2023_HØST_1,220,available
25525,BØA3201-1 23H,UE_203_BØA3201_1_2023_HØST_1,220,available
25524,DAT301-1 24V,UE_203_DAT301_1_2024_VÅR_1,221,claimed
25555,DRA305-1 23H,UE_203_DRA305_1_2023_HØST_1,220,available
25553,FE408-1 23H,UE_203_FE408_1_2023_HØST_1,220,available
25558,DRA306-1 23H,UE_203_DRA306_1_2023_HØST_1,220,available
25557,DAT152-1 23H,UE_203_DAT152_1_2023_HØST_1,220,available
25552,DKR003-1 23H,UE_203_DKR003_1_2023_HØST_1,220,claimed
25551,FE407-1 23H,UE_203_FE407_1_2023_HØST_1,220,available
25550,DAT150-1 23H,UE_203_DAT150_1_2023_HØST_1,220,available
25545,DKB801-1 23H,UE_203_DKB801_1_2023_HØST_1,219,available
25544,DAT108-1 23H,UE_203_DAT108_1_2023_HØST_1,220,available
25543,FE404-1 24V,UE_203_FE404_1_2024_VÅR_1,221,available
25542,DIF001-1 23H,UE_203_DIF001_1_2023_HØST_1,220,available
25549,DKR001-1 23H,UE_203_DKR001_1_2023_HØST_1,220,claimed
25548,FE406-1 23H,UE_203_FE406_1_2023_HØST_1,220,available
25546,FE405-1 23H,UE_203_FE405_1_2023_HØST_1,220,available
25540,FE403-1 24V,UE_203_FE403_1_2024_VÅR_1,221,claimed
25519,DAT300-1 23H,UE_203_DAT300_1_2023_HØST_1,219,available
25512,BØA203-1 23H,UE_203_BØA203_1_2023_HØST_1,220,claimed
25510,BØA202-1 23H,UE_203_BØA202_1_2023_HØST_1,220,claimed
25516,DAT265-1 24V,UE_203_DAT265_1_2024_VÅR_1,221,claimed
25515,BØA205-1 24V,UE_203_BØA205_1_2024_VÅR_1,221,claimed
25514,BØA204-1 23H,UE_203_BØA204_1_2023_HØST_1,220,claimed
25513,DAT265-1 23H,UE_203_DAT265_1_2023_HØST_1,220,claimed
25509,DAT259-1 23H,UE_203_DAT259_1_2023_HØST_1,220,claimed
25508,BØA119-1 23H,UE_203_BØA119_1_2023_HØST_1,220,available
25506,BØA115-1 24V,UE_203_BØA115_1_2024_VÅR_1,221,claimed
25500,BØA111-1 23H,UE_203_BØA111_1_2023_HØST_1,220,claimed
25505,DAT254-1 23H,UE_203_DAT254_1_2023_HØST_1,220,available
25504,BØA113-1 23H,UE_203_BØA113_1_2023_HØST_1,220,claimed
25502,BØA112-1 23H,UE_203_BØA112_1_2023_HØST_1,220,claimed
13526,PHD950-1 20H,UE_203_PHD950_1_2020_HØST_1,89,claimed
25699,FRIB201-1 23H,UE_203_FRIB201_1_2023_HØST_1,220,available
25698,HYD801-1 23H,UE_203_HYD801_1_2023_HØST_1,220,claimed
25697,ELE301-1 23H,UE_203_ELE301_1_2023_HØST_1,220,available
25696,FRIB200-1 23H,UE_203_FRIB200_1_2023_HØST_1,220,available
25691,JOR509-1 23H,UE_203_JOR509_1_2023_HØST_1,219,available
25690,HYD800-1 23H,UE_203_HYD800_1_2023_HØST_1,220,claimed
25695,JOR510-1 23H,UE_203_JOR510_1_2023_HØST_1,219,claimed
25694,HYD800-1 24V,UE_203_HYD800_1_2024_VÅR_1,221,available
25687,JOR507-1 23H,UE_203_JOR507_1_2023_HØST_1,220,available
25686,FRI101-1 23H,UE_203_FRI101_1_2023_HØST_1,220,available
25689,FRI201-1 23H,UE_203_FRI201_1_2023_HØST_1,220,available
25680,JOR505-1 23H,UE_203_JOR505_1_2023_HØST_1,219,available
25684,JOR506-1 24V,UE_203_JOR506_1_2024_VÅR_1,221,available
25681,ELE204-1 23H,UE_203_ELE204_1_2023_HØST_1,220,available
25654,ELE123-1 23H,UE_203_ELE123_1_2023_HØST_1,220,available
25653,INT510-1 23H,UE_203_INT510_1_2023_HØST_1,220,available
25652,FK216-1 23H,UE_203_FK216_1_2023_HØST_1,220,claimed
25659,FLE119-1 23H,UE_203_FLE119_1_2023_HØST_1,220,claimed
25657,INT511-1 23H,UE_203_INT511_1_2023_HØST_1,220,available
25650,"FK215-1 23H Fysikk, Y-veg og tresemester",UE_203_FK215_1_2023_HØST_1,220,available
25643,HELP1-1 24V,UE_203_HELP1_1_2024_VÅR_1,225,available
25642,ELE118-1 23H,UE_203_ELE118_1_2023_HØST_1,220,available
25641,FHSUR300-1 24V,UE_203_FHSUR300_1_2024_VÅR_1,221,claimed
25648,HI101-1 23H,UE_203_HI101_1_2023_HØST_1,220,available
25647,INN599-1 24V,UE_203_INN599_1_2024_VÅR_1,221,available
25646,FK214-1 23H,UE_203_FK214_1_2023_HØST_1,220,available
25645,ELE119-1 23H,UE_203_ELE119_1_2023_HØST_1,220,available
25640,ELE117-1 23H,UE_203_ELE117_1_2023_HØST_1,220,available
25676,JOR503-1 23H,UE_203_JOR503_1_2023_HØST_1,220,available
25678,ELE161-1 23H,UE_203_ELE161_1_2023_HØST_1,220,available
25673,JOR502-1 23H,UE_203_JOR502_1_2023_HØST_1,220,available
25672,FLKI8104-1 23H,UE_203_FLKI8104_1_2023_HØST_1,219,available
25671,HVF850-1 23H,UE_203_HVF850_1_2023_HØST_1,220,available
25666,ELE141-1 23H,UE_203_ELE141_1_2023_HØST_1,220,available
25669,INV001-1 23H,UE_203_INV001_1_2023_HØST_1,220,available
25668,FLKI8103-1 23H,UE_203_FLKI8103_1_2023_HØST_1,219,available
25667,HSPED802-1 23H,UE_203_HSPED802_1_2023_HØST_1,220,claimed
25619,FHSU311-1 23H,UE_203_FHSU311_1_2023_HØST_1,220,claimed
25618,GREDI002-1 24V,UE_203_GREDI002_1_2024_VÅR_1,221,available
25616,FHSU310-1 23H,UE_203_FHSU310_1_2023_HØST_1,220,claimed
25611,FHSU300-1 23H,UE_203_FHSU300_1_2023_HØST_1,220,claimed
25615,GREDI001-1 24V,UE_203_GREDI001_1_2024_VÅR_1,221,available
25614,DØL117-1 23H,UE_203_DØL117_1_2023_HØST_1,220,available
25613,FHSU300-1 24V,UE_203_FHSU300_1_2024_VÅR_1,221,available
25608,FHS8201-1 23H,UE_203_FHS8201_1_2023_HØST_1,220,available
25607,GLSM803-1 23H,UE_203_GLSM803_1_2023_HØST_1,220,available
25606,DYK610-1 24V,UE_203_DYK610_1_2024_VÅR_1,221,available
25609,GLSM804-1 24V,UE_203_GLSM804_1_2024_VÅR_1,221,available
25600,DYK606-1 23H,UE_203_DYK606_1_2023_HØST_1,220,claimed
25603,DYK606-1 24V,UE_203_DYK606_1_2024_VÅR_1,221,claimed
25602,FHA912-1 23H,UE_203_FHA912_1_2023_HØST_1,220,available
25601,GLSM801-1 23H,UE_203_GLSM801_1_2023_HØST_1,220,available
13626,Økonomi og administrasjon kull 2020,KU_ØKOB_2020_HØST,1,available
13622,Reiselivsleiing kull 20H,KU_RLIL_2020_HØST,1,claimed
13623,Samfunnsfag årsstudium 20H,KU_SAM_2020_HØST,1,claimed
13624,Sosiologi - ungdomssosiologi bachelor 20,KU_UNGB_2020_HØST,1,available
13625,"Ungdomssosiologi, årsstudium kull 20H",KU_UNG_2020_HØST,1,claimed
13620,"Historie, årsstudium 20H",KU_HIS_2020_HØST,1,claimed
13621,Jus årsstudium 20H,KU_JUS_2020_HØST,1,claimed
25639,HEL515-1 23H,UE_203_HEL515_1_2023_HØST_1,220,claimed
25638,FHSUR300-1 23H,UE_203_FHSUR300_1_2023_HØST_1,220,claimed
25633,FHSUF300-1 23H,UE_203_FHSUF300_1_2023_HØST_1,220,claimed
25632,HEL512-1 23H,UE_203_HEL512_1_2023_HØST_1,223,available
25630,FHSUE300-1 24V,UE_203_FHSUE300_1_2024_VÅR_1,221,claimed
25637,ELE115-1 23H,UE_203_ELE115_1_2023_HØST_1,220,available
25635,FHSUF300-1 24V,UE_203_FHSUF300_1_2024_VÅR_1,221,claimed
25629,HEL511-1 23H,UE_203_HEL511_1_2023_HØST_1,220,available
25628,ELE112-1 23H,UE_203_ELE112_1_2023_HØST_1,220,available
25627,FHSUE300-1 23H,UE_203_FHSUE300_1_2023_HØST_1,220,claimed
25622,FHSU312-1 24V,UE_203_FHSU312_1_2024_VÅR_1,221,claimed
25621,GUPEL312N-1 23H,UE_203_GUPEL312N_1_2023_HØST_1,220,claimed
25626,HEL510-1 23H,UE_203_HEL510_1_2023_HØST_1,220,available
25625,FHSU313-1 24V,UE_203_FHSU313_1_2024_VÅR_1,221,claimed
25624,ELE111-1 23H,UE_203_ELE111_1_2023_HØST_1,220,available
25623,GUPEL412-1 24V,UE_203_GUPEL412_1_2024_VÅR_1,221,claimed
13619,"Historie, årsstudium - nettstudie 20H",KU_HISN_2020_HØST,1,claimed
13615,"Bachelor i natur og opplee. reisel, 20H",KU_BRL_2020_HØST,1,claimed
13616,Eigedomsmekling kull 20H,KU_EIMB_2020_HØST,1,available
13617,Historie bachelor nettbasert 20H,KU_HISBN_2020_HØST,1,claimed
13618,Kullrom for historie 2020,KU_HISB_2020_HØST,1,claimed
13614,"Bachelor i natur og opplev reisel, 19H",KU_BRL_2019_HØST,1,claimed
23177,Sykepleie Førde 23V kull 82,KL_BSYK_2023_VÅR_FORDE,1,available
23178,"Bachelor i sykepleie, januaropptak v 23",KU_BSYK_2023_VÅR,1,claimed
23168,Praksis vår 23 og haust 23 for kull 80 i emna SYKF220P SYKF230P SYKF330P,hvl220502-e4-akv,210,available
25775,ENB802N-1 24V,UE_203_ENB802N_1_2024_VÅR_1,221,claimed
25773,FYS801-1 23H,UE_203_FYS801_1_2023_HØST_1,220,available
25778,MAMET1H-1 23H,UE_203_MAMET1H_1_2023_HØST_1,220,claimed
25771,ENB801N-1 23H,UE_203_ENB801N_1_2023_HØST_1,220,claimed
25770,MAMET1HE-1 24V,UE_203_MAMET1HE_1_2024_VÅR_1,221,available
25765,IDF307-1 23H,UE_203_IDF307_1_2023_HØST_1,220,available
25764,MAMET1F-1 23H,UE_203_MAMET1F_1_2023_HØST_1,220,available
25763,FYS310-1 23H,UE_203_FYS310_1_2023_HØST_1,220,available
25762,KJE100-1 23H,UE_203_KJE100_1_2023_HØST_1,220,available
25769,IDF308-1 23H,UE_203_IDF308_1_2023_HØST_1,220,claimed
25768,FYS390-1 23H,UE_203_FYS390_1_2023_HØST_1,219,available
25767,KJE102-1 23H,UE_203_KJE102_1_2023_HØST_1,220,available
25766,EN491-1 23H,UE_203_EN491_1_2023_HØST_1,220,claimed
25761,EN312-1 23H,UE_203_EN312_1_2023_HØST_1,219,available
25760,IDF306-1 23H,UE_203_IDF306_1_2023_HØST_1,220,available
25798,KJE202-1 23H,UE_203_KJE202_1_2023_HØST_1,220,available
25797,ENBR801-1 23H,UE_203_ENBR801_1_2023_HØST_1,220,available
25796,MAMET1KF-1 24V,UE_203_MAMET1KF_1_2024_VÅR_1,221,claimed
25795,FØS8118-1 23H,UE_203_FØS8118_1_2023_HØST_1,220,available
25794,ING0013-1 23H,UE_203_ING0013_1_2023_HØST_1,220,claimed
25793,KJE201-1 23H,UE_203_KJE201_1_2023_HØST_1,220,available
25792,ENB804N-1 24V,UE_203_ENB804N_1_2024_VÅR_1,221,available
25791,FØS8111-1 23H,UE_203_FØS8111_1_2023_HØST_1,220,available
25786,ENB803N-1 23H,UE_203_ENB803N_1_2023_HØST_1,220,available
25785,ING0011/3 23H Grunnleggende fysikk (TRESS og Y-veg),UE_203_ING0011_1_2023_HØST_1,220,available
25784,MAMET1JP-1 23H,UE_203_MAMET1JP_1_2023_HØST_1,219,available
25789,MAMET1J-1 23H,UE_203_MAMET1J_1_2023_HØST_1,219,available
25783,FYSP1-1 23H,UE_203_FYSP1_1_2023_HØST_1,219,available
25782,KJE118-1 23H,UE_203_KJE118_1_2023_HØST_1,220,available
25781,ING0010-1 23H,UE_203_ING0010_1_2023_HØST_1,220,available
23182,MAS351-1 23V,UE_203_MAS351_1_2023_VÅR_1,212,claimed
23183,MAS352-1 23V,UE_203_MAS352_1_2023_VÅR_1,212,claimed
23181,MAS350-1 23V,UE_203_MAS350_1_2023_VÅR_1,212,claimed
23186,MAS355-1 23V,UE_203_MAS355_1_2023_VÅR_1,212,claimed
23184,MAS353-1 23V,UE_203_MAS353_1_2023_VÅR_1,212,claimed
23185,MAS354-1 23V,UE_203_MAS354_1_2023_VÅR_1,212,claimed
25738,KAS590-1 24V,UE_203_KAS590_1_2024_VÅR_1,225,available
25737,MAKP202-1 24V,UE_203_MAKP202_1_2024_VÅR_1,221,available
25731,FYS130-1 23H,UE_203_FYS130_1_2023_HØST_1,220,claimed
25730,ELE351-1 23H,UE_203_ELE351_1_2023_HØST_1,219,claimed
25736,IDF300-1 23H,UE_203_IDF300_1_2023_HØST_1,220,available
25734,ELE501-1 23H,UE_203_ELE501_1_2023_HØST_1,220,available
25733,KAS530-1 24V,UE_203_KAS530_1_2024_VÅR_1,221,available
25729,KAS520-1 24V,UE_203_KAS520_1_2024_VÅR_1,221,available
25727,FYS120-1 23H,UE_203_FYS120_1_2023_HØST_1,220,available
25721,IDF100-1 23H,UE_203_IDF100_1_2023_HØST_1,220,available
25720,KAS500-1 23H,UE_203_KAS500_1_2023_HØST_1,220,available
25725,KAS510-1 23H,UE_203_KAS510_1_2023_HØST_1,220,available
25724,IDF101-1 23H,UE_203_IDF101_1_2023_HØST_1,220,available
25723,FYS110-1 23H,UE_203_FYS110_1_2023_HØST_1,220,claimed
25759,FYS300/FHSU310 -1 23H,UE_203_FYS300_1_2023_HØST_1,220,available
25753,MAKPE430-1 23H,UE_203_MAKPE430_1_2023_HØST_1,220,available
25752,IDF304-1 23H,UE_203_IDF304_1_2023_HØST_1,220,available
25751,EM6-2002-1 23H,UE_203_EM6-2002_1_2023_HØST_1,220,available
25757,KIP301-1 23H,UE_203_KIP301_1_2023_HØST_1,220,available
25756,IDF305-1 23H,UE_203_IDF305_1_2023_HØST_1,220,available
25755,EM6-2003-1 23H,UE_203_EM6-2003_1_2023_HØST_1,220,available
25750,FYS210-1 23H,UE_203_FYS210_1_2023_HØST_1,220,available
25749,KASP540-1 24V,UE_203_KASP540_1_2024_VÅR_1,225,claimed
25748,IDF303-1 23H,UE_203_IDF303_1_2023_HØST_1,220,claimed
25743,KASP540-1 23H,UE_203_KASP540_1_2023_HØST_1,219,available
25741,IDF301-1 23H,UE_203_IDF301_1_2023_HØST_1,220,available
25746,EM6-1003-1 23H,UE_203_EM6-1003_1_2023_HØST_1,220,available
25745,IDF302-1 23H,UE_203_IDF302_1_2023_HØST_1,220,claimed
25744,FYS200-1 23H,UE_203_FYS200_1_2023_HØST_1,220,available
25718,FY400-1 24V,UE_203_FY400_1_2024_VÅR_1,221,available
25715,HYD802-1 24V,UE_203_HYD802_1_2024_VÅR_1,221,available
25719,FYS100-1 23H,UE_203_FYS100_1_2023_HØST_1,220,available
25710,HYD802-1 23H,UE_203_HYD802_1_2023_HØST_1,220,claimed
25713,ELE306-1 23H,UE_203_ELE306_1_2023_HØST_1,220,available
25712,JU6-404-1 23H,UE_203_JU6-404_1_2023_HØST_1,220,available
25707,JU6-1000-1 23H,UE_203_JU6-1000_1_2023_HØST_1,220,available
25704,HYD801-1 24V,UE_203_HYD801_1_2024_VÅR_1,221,claimed
25709,ELE305-1 23H,UE_203_ELE305_1_2023_HØST_1,220,available
25703,JU5-106-1 23H,UE_203_JU5-106_1_2023_HØST_1,219,available
25700,JU5-100-1 23H,UE_203_JU5-100_1_2023_HØST_1,220,available
23270,Historie. årsstudium 22H,KU_HIS_2022_HØST,1,claimed
23271,Samfunnsfag årsstudium 22H,KU_SAM_2022_HØST,1,claimed
23267,Historie bachelor nettbasert 22H,KU_HISBN_2022_HØST,1,claimed
23268,"Historie, bachelor kull 22H",KU_HISB_2022_HØST,1,claimed
23265,Sosiologi-ungdomssosiologi bachelor 22h,KU_UNGB_2022_HØST,1,available
23266,"Ungdomssosiologi, årsstudium kull 22H",KU_UNG_2022_HØST,1,claimed
23269,"Historie, årsstudium - nettstudie 22H",KU_HISN_2022_HØST,1,claimed
25897,ERG310-1 24V,UE_203_ERG310_1_2024_VÅR_1,221,available
25896,MARE570-1 23H,UE_203_MARE570_1_2023_HØST_1,219,available
25895,LEI100-1 23H,UE_203_LEI100_1_2023_HØST_1,220,available
25894,ING3050UTV-1 23H,UE_203_ING3050UTV_1_2023_HØST_1,220,claimed
25899,LEI102-1 23H,UE_203_LEI102_1_2023_HØST_1,220,available
25898,ING3050UTV-1 24V,UE_203_ING3050UTV_1_2024_VÅR_1,221,claimed
25893,ERG300-1 23H,UE_203_ERG300_1_2023_HØST_1,220,available
25892,MARE560-1 23H,UE_203_MARE560_1_2023_HØST_1,220,available
25890,ING3049-1 23H,UE_203_ING3049_1_2023_HØST_1,220,available
25886,KVL801-1 23H,UE_203_KVL801_1_2023_HØST_1,220,available
25885,ING3043-1 23H,UE_203_ING3043_1_2023_HØST_1,220,available
25884,ERG210-1 23H,UE_203_ERG210_1_2023_HØST_1,220,available
25888,ING3044-1 23H,UE_203_ING3044_1_2023_HØST_1,220,available
25887,MARE551-1 23H,UE_203_MARE551_1_2023_HØST_1,220,available
25882,MARE550-1 23H,UE_203_MARE550_1_2023_HØST_1,220,available
25880,ERG200-1 23H,UE_203_ERG200_1_2023_HØST_1,220,available
23252,NAB3030-1 23V,UE_203_NAB3030_1_2023_VÅR_1,212,available
23245,﻿Kull 78: SYKF250 - Folkehelse i et nasjonalt og globalt perspektiv vår 23 og høst 23,UA_203_SYKF250_1_2023_VÅR_1_2,210,available
23243,"Forkurs, nett-/samlingsbasert, H22",KU_FORNS_2022_HØST,1,claimed
23249,"﻿Kull 78: SYKF360P – Praksisstudie, Faglig leiing, tjenesteutvikling og innovasjon vår 23 og høst 23",UA_203_SYKF360P_1_2023_VÅR_1_2,210,available
23247,SYKF320P - Kull 78 vår 2023 og haust 2023,UA_203_SYKF320P_1_2023_VÅR_1_2,210,available
1832,"Master in Climate Change Management, 17H",KU_MACCM_2017_HØST,1,available
25859,GE476-2 23H,UE_203_GE476_2_2023_HØST_1,220,available
25858,KRO350-1 23H,UE_203_KRO350_1_2023_HØST_1,219,available
1889,Data kull 16,KU_DATA_2016_HØST,1,claimed
25853,KRO309-1 23H,UE_203_KRO309_1_2023_HØST_1,219,available
25852,ERG100-1 23H,UE_203_ERG100_1_2023_HØST_1,220,available
25850,MAR801-1 23H,UE_203_MAR801_1_2023_HØST_1,220,available
25857,ERG110-1 23H,UE_203_ERG110_1_2023_HØST_1,220,claimed
25856,MARA500-1 23H,UE_203_MARA500_1_2023_HØST_1,220,available
25848,KRO-3-1 23H,UE_203_KRO-3_1_2023_HØST_1,219,claimed
25842,ENU803N-1 23H,UE_203_ENU803N_1_2023_HØST_1,220,available
25841,GE413-1 23H,UE_203_GE413_1_2023_HØST_1,220,available
25846,GE414-2 23H,UE_203_GE414_2_2023_HØST_1,220,available
1890,Informasjonsteknologi kull 16,KU_INF_2016_HØST,1,claimed
23218,Ph.d Enkeltemner,KU_PHDE_2022_HØST,1,claimed
25874,GE482-1 23H,UE_203_GE482_1_2023_HØST_1,220,available
25873,KUN805-1 23H,UE_203_KUN805_1_2023_HØST_1,220,available
25879,KUN808-1 23H,UE_203_KUN808_1_2023_HØST_1,220,available
25878,MARE540-1 23H,UE_203_MARE540_1_2023_HØST_1,220,available
23217,"Reiselivsledelse, 22H",KU_RLIL_2022_HØST,1,claimed
25877,GE483-1 24V,UE_203_GE483_1_2024_VÅR_1,221,available
25876,ING303-1 23H,UE_203_ING303_1_2023_HØST_1,220,available
25869,ERG130-1 24V,UE_203_ERG130_1_2024_VÅR_1,221,available
25864,ERG120-1 23H,UE_203_ERG120_1_2023_HØST_1,220,available
25863,KUN801-1 24V,UE_203_KUN801_1_2024_VÅR_1,221,claimed
25862,GE477-2 23H,UE_203_GE477_2_2023_HØST_1,220,available
25868,KUN804-1 23H,UE_203_KUN804_1_2023_HØST_1,220,claimed
25866,GE478-1 23H,UE_203_GE478_1_2023_HØST_1,220,available
25865,ING271-1 24V,UE_203_ING271_1_2024_VÅR_1,221,available
25860,ING270-1 23H,UE_203_ING270_1_2023_HØST_1,220,available
25817,ING124-1 23H,UE_203_ING124_1_2023_HØST_1,220,available
25816,MAMET1SF-1 24V,UE_203_MAMET1SF_1_2024_VÅR_1,221,available
25815,KJE301-1 23H,UE_203_KJE301_1_2023_HØST_1,220,available
25814,GE4-301-1 23H,UE_203_GE4-301_1_2023_HØST_1,220,available
25819,KJE302-1 23H,UE_203_KJE302_1_2023_HØST_1,220,available
25813,ING121-1 23H,UE_203_ING121_1_2023_HØST_1,220,available
25812,ENG201-1 23H,UE_203_ENG201_1_2023_HØST_1,220,available
25806,MAMET1KS-1 24V,UE_203_MAMET1KS_1_2024_VÅR_1,221,available
25805,GBPEL412/GUPEL412 24V,UE_203_GBPEL412_1_2024_VÅR_1,221,available
25804,ING104-1 23H,UE_203_ING104_1_2023_HØST_1,220,available
25803,ENBR802-1 24V,UE_203_ENBR802_1_2024_VÅR_1,221,available
25809,GE4-300-1 23H,UE_203_GE4-300_1_2023_HØST_1,220,claimed
25808,ENG101-1 23H,UE_203_ENG101_1_2023_HØST_1,220,available
25807,ING106-1 23H,UE_203_ING106_1_2023_HØST_1,220,available
25802,KJE204-1 23H,UE_203_KJE204_1_2023_HØST_1,220,available
25801,MAMET1KP-1 23H,UE_203_MAMET1KP_1_2023_HØST_1,219,claimed
25800,GB/GU PEL312N-1 23H,UE_203_GBPEL312N_1_2023_HØST_1,220,available
25839,MAR520-1 23H,UE_203_MAR520_1_2023_HØST_1,220,available
25838,ENU802N-1 24V,UE_203_ENU802N_1_2024_VÅR_1,221,available
25837,ING201-1 23H,UE_203_ING201_1_2023_HØST_1,220,available
25830,KJE351-1 24V,UE_203_KJE351_1_2024_VÅR_1,221,claimed
25835,KJE352-1 24V,UE_203_KJE352_1_2024_VÅR_1,221,claimed
25833,GE407-2 23H,UE_203_GE407_2_2023_HØST_1,220,available
25832,ENU801N-1 23H,UE_203_ENU801N_1_2023_HØST_1,220,available
25828,GE406-1 23H,UE_203_GE406_1_2023_HØST_1,220,available
25820,MAMET1SKA-1 24V,UE_203_MAMET1SKA_1_2024_VÅR_1,221,available
25824,MAMET1SKS-1 23H,UE_203_MAMET1SKS_1_2023_HØST_1,220,available
27757,Økonomi & adm kull 2024 deltid,KU_ØKBD_2024_HØST,1,claimed
27753,FØS8124 VÅR 2024 Kommunal økonomi,KK_FØS8124_VÅR 2024,329,claimed
27754,Årsstudium i administrasjon og ledelse,KU_ADLE_2024_HØST,1,available
27755,Bioingeniør kull 24,KU_BIO_2024_HØST,1,available
27756,Medisinsk laboratorieteknologi 24,KU_MAMLT_2024_HØST,1,available
27752,GNTS801-1 23H,UE_203_GNTS801_1_2023_HØST_1,219,claimed
27747,Årsenhet i digital økonomi og ledelse,KU_DOL_2024_HØST,1,available
27749,WNGERII901-1 24V,UE_203_WNGERII901_1_2024_VÅR_1,221,available
25116,MGUNO503 Stord (3),UA_203_MGUNO503_1_2024_VÅR_1_3,221,claimed
27779,Bergen - Operasjonsjukepleie 24H,KL_MASP_2024_HØST_BRG-OPR,1,claimed
25115,ADA526-1 23H,UE_203_ADA526_1_2023_HØST_1,220,available
25114,MGU/MGBSA502 Stord - H23,UA_203_MGUSA502_1_2023_HØST_1_2,220,available
25113,SRLE201 Bergen - Klasse G (4),UA_203_SRLE201_1_2023_HØST_1_4,220,available
27775,Yrkesdykker,KU_YD_2024_HØST,1,claimed
27776,Økonomi og administrasjon kull 2024,KU_ØKB_2024_HØST,1,claimed
25118,MGUSA503 Bergen (1),UA_203_MGUSA503_1_2024_VÅR_1_1,221,claimed
27777,Bergen - Anestesisjukepleie 24H,KL_MASP_2024_HØST_BRG-ANE,1,claimed
27778,Bergen - Intensivsjukepleie 24H,KL_MASP_2024_HØST_BRG-INT,1,claimed
27771,MA-INN H24,KU_MA-INN_2024_HØST,1,available
27772,"MADD, kull24",KU_MADD_2024_HØST,1,claimed
27773,V-NEAK H24,KU_V-NEAK_2024_HØST,1,claimed
27774,V-NEAK V25,KU_V-NEAK_2025_VÅR,1,claimed
25112,ADA525-1 23H,UE_203_ADA525_1_2023_HØST_1,220,available
25111,MGUSA502 Bergen (1),UA_203_MGUSA502_1_2023_HØST_1_1,220,claimed
25110,SRLE201 Bergen - Klasse F (3),UA_203_SRLE201_1_2023_HØST_1_3,220,available
27770,MA-INND kull 24,KU_MA-INND_2024_HØST,1,claimed
25105,MGUSA501 Bergen (1),UA_203_MGUSA501_1_2023_HØST_1_1,220,claimed
27768,Areal og eiendom master 24,KU_EIE-MA_2024_HØST,1,claimed
27769,Landmåling og eiendomsdesign kull 2024,KU_LEIE_2024_HØST,1,claimed
