plnr,studieprogram,campus,år,termin
1204369,BBL,Bergen,2023,Høst
1204373,BSYK,Bergen,2023,Høst
1204382,LEIE,Bergen,2023,Høst
1204414,AUTB,Bergen,2023,Høst
1204424,ØAU3,Bergen,2023,Høst
1204425,BSYK,Førde,2024,Vår
1204429,EIMB,Sogndal,2023,Høst
1204456,MGBBE,Bergen,2023,Høst
1204468,MMT,Bergen,2024,Høst
1204475,MMT,Bergen,2023,Høst
1204492,BBARN,Sogndal,2023,Høst
1204503,BVPL,Bergen,2023,Høst
1204509,ETK,Bergen,2024,Høst
1204511,KJE,Bergen,2023,Høst
1204523,BSYK,Bergen,2024,Høst
1204526,BVPLD,Sogndal,2024,Høst
1204529,GEFA,Sogndal,2024,Høst
1204557,REALNS,Bergen,2024,Høst
1204566,BYGG,Bergen,2023,Høst
1204570,AUTB,Bergen,2023,Høst
1204607,ØKOJ,Sogndal,2023,Høst
1204636,BELE,Bergen,2024,Høst
1204659,KJE,Bergen,2023,Høst
1204675,ØKB,Haugesund,2023,Høst
1204680,ØKOB,Sogndal,2024,Høst
1204682,BVPL,Bergen,2024,Høst
1204686,BFYS,Bergen,2023,Høst
1204690,EIMB,Sogndal,2024,Høst
1204704,BBARN,Sogndal,2023,Høst
1204710,MGUBE,Bergen,2024,Høst
1204731,BRAD,Bergen,2024,Høst
1204732,SAMN,Sogndal,2024,Høst
1204734,ØAU3,Bergen,2023,Høst
1204738,REALNS,Haugesund,2024,Høst
1204743,ØAU3,Bergen,2023,Høst
1204746,DATA,Bergen,2024,Høst
1204755,ØAU3,Bergen,2024,Høst
1204772,LANA,Sogndal,2024,Høst
1204773,FHA,Bergen,2023,Høst
1204774,BBL,Bergen,2024,Høst
1204814,BERG,Bergen,2024,Høst
1204822,INF,Bergen,2023,Høst
1204825,MGUBE,Bergen,2024,Høst
1204838,MGUBE,Bergen,2023,Høst
1204842,MGBBE,Bergen,2023,Høst
1204858,BSYK,Haugesund,2023,Høst
1204859,ØAU3,Bergen,2023,Høst
1204862,MGUSO,Sogndal,2024,Høst
1204873,DATA,Bergen,2023,Høst
1204877,TST,Bergen,2024,Høst
1204892,EVUFLKI,Bergen,2024,Høst
1204892,MGBBE,Bergen,2023,Høst
1204902,ØAU3,Bergen,2023,Høst
1204911,BSAB,Bergen,2024,Høst
1204913,DATA,Bergen,2023,Høst
1204935,ØAU3,Bergen,2024,Høst
1204938,BBL,Bergen,2023,Høst
1204944,MGBBE,Bergen,2024,Høst
1204958,LANA,Sogndal,2024,Høst
1204965,FEN,Sogndal,2023,Høst
1204969,ØAU3,Bergen,2023,Høst
1204973,BFYS,Bergen,2024,Høst
1204978,EIMB,Sogndal,2024,Høst
1204986,MAM,Bergen,2023,Høst
1204996,PT,Sogndal,2024,Høst
1205002,INF,Bergen,2023,Høst
1205013,BRL,Sogndal,2023,Høst
1205019,REISÅ,Sogndal,2024,Høst
1205020,ØAU3,Bergen,2024,Høst
1205031,MPR,Bergen,2024,Høst
1205046,BBL,Bergen,2024,Høst
1205047,ØAU3,Bergen,2024,Høst
1205065,ETK,Bergen,2024,Høst
1205099,MGBBE,Bergen,2024,Høst
1205103,DATA,Bergen,2023,Høst
1205108,MGUBE,Bergen,2023,Høst
1205109,INF,Bergen,2023,Høst
1205136,BERG,Bergen,2024,Høst
1205137,MGBBE,Bergen,2024,Høst
1205156,FEN,Sogndal,2023,Høst
1205176,BSYK,Stord,2024,Høst
1205216,BYGG,Bergen,2023,Høst
1205221,BSYK,Haugesund,2023,Høst
1205232,LANA,Sogndal,2024,Høst
1205246,LEIE,Bergen,2024,Høst
1205262,BSAB,Sogndal,2024,Høst
1205282,ØAU3,Bergen,2024,Høst
1205314,MGUBE,Bergen,2024,Høst
1205324,BVPL,Bergen,2024,Høst
1205326,BSYK,Førde,2024,Vår
1205351,MGBBE,Bergen,2023,Høst
1205352,LUPEK,Bergen,2023,Høst
1205362,BIDR,Sogndal,2024,Høst
1205366,NABP,Haugesund,2024,Høst
1205385,BSYK,Bergen,2024,Høst
1205386,MGUBE,Bergen,2024,Høst
1205444,MGUBE,Bergen,2023,Høst
1205449,LANA,Sogndal,2024,Høst
1205450,MGUBE,Bergen,2023,Høst
1205452,LEIE,Bergen,2023,Høst
1205455,DATA,Bergen,2024,Høst
1205461,ØKB,Haugesund,2024,Høst
1205469,BVPL,Bergen,2024,Høst
1205478,BRAD,Bergen,2023,Høst
1205484,BSAB,Bergen,2023,Høst
1205496,ØKB,Haugesund,2024,Høst
1205497,BVPL,Bergen,2024,Høst
1205503,BSAB,Sogndal,2024,Høst
1205518,BBL,Bergen,2024,Høst
1205527,BYGG,Bergen,2024,Høst
1205535,BSYK,Haugesund,2024,Høst
1205537,IDR60,Sogndal,2024,Høst
1205541,BSAB,Sogndal,2024,Høst
1205543,BSAB,Bergen,2024,Høst
1205551,ING-BRANN,Haugesund,2023,Høst
1205564,BIDR,Sogndal,2023,Høst
1205565,MGUBE,Bergen,2024,Høst
1205590,MGBSO,Sogndal,2024,Høst
1205594,ØAU3,Bergen,2023,Høst
1205595,BVPLD,Haugesund,2023,Høst
1205622,BVPL,Bergen,2023,Høst
1205628,BELE,Bergen,2024,Høst
1205644,HVT,Bergen,2024,Høst
1205649,MGBBE,Bergen,2024,Høst
1205679,BSAB,Bergen,2024,Høst
1205686,HVT,Bergen,2023,Høst
1205725,DATA,Bergen,2023,Høst
1205726,MGUBE,Bergen,2024,Høst
1205735,BFYS,Bergen,2023,Høst
1205741,BELE,Bergen,2024,Høst
1205760,DATA,Bergen,2024,Høst
1205763,NABP,Haugesund,2024,Høst
1205773,BSYK,Førde,2024,Høst
1205777,MGBBE,Bergen,2024,Høst
1205789,BFYS,Bergen,2023,Høst
1205794,BBLD,Sogndal,2024,Høst
1205800,BSYK,Stord,2024,Høst
1205801,BVPL,Sogndal,2023,Høst
1205802,ØAU3,Bergen,2024,Høst
1205804,BSYKD,Førde,2024,Høst
1205806,HVT,Bergen,2024,Høst
1205824,EIMB,Sogndal,2023,Høst
1205840,MGBST,Stord,2019,Høst
1205854,HVT,Bergen,2023,Høst
1205860,MGBBE,Bergen,2023,Høst
1205871,MGUBE,Bergen,2023,Høst
1205879,LEIE,Bergen,2024,Høst
1205888,LUPEK,Bergen,2024,Høst
1205890,ØAU3,Bergen,2023,Høst
1205937,MGBBE,Bergen,2024,Høst
1205941,ØKOB,Sogndal,2024,Høst
1205943,LUPEK,Bergen,2024,Høst
1214645,RUTDLEI,Sogndal,2023,Høst
1214647,RUTDLEI,Sogndal,2023,Høst
1214658,RUTDLEI,Sogndal,2023,Høst
1214663,KFK-MAU1-N,Bergen,2024,Høst
1214909,RUTDLEI,Sogndal,2023,Høst
1215059,EVUEFØS,Haugesund,2024,Høst
1215252,HSPED,Stord,2023,Høst
1215311,MADL,Bergen,2024,Høst
1215361,KFK-NOU2-N,Bergen,2024,Høst
1215363,KFK-ENB1-N,Bergen,2024,Høst
1215366,KFK-ENU1-N,Bergen,2023,Høst
1215370,KFK-GLSM,Stord,2023,Høst
1215375,KFK-MAB1-N,Bergen,2024,Høst
1215390,KFK-NOU2-N,Bergen,2024,Høst
1215393,NO17KR,Sogndal,2024,Høst
1215399,KFK-NOU2-N,Bergen,2024,Høst
1215409,EMNE,Bergen,2024,Høst
1215446,KFK-ENB2-N,Bergen,2024,Høst
1215493,KFK-NOU1-N,Bergen,2024,Høst
1215506,KFK-GLSM,Stord,2023,Høst
1215560,KK-NTS2,Bergen,2024,Høst
1215607,KFK-NOU2-N,Bergen,2024,Høst
1215612,KFK-NOU2-N,Bergen,2024,Høst
1215653,KFK-NOU2-N,Bergen,2024,Høst
1215676,KFK-NOU2-N,Bergen,2024,Høst
1215683,KK-NATB-1,Bergen,2023,Høst
1215696,KFK-NOU2-N,Bergen,2024,Høst
1215705,YFL1,Bergen,2024,Høst
1215706,RUTDLEI,Sogndal,2023,Høst
1215717,KK-NTS2,Bergen,2024,Høst
1215719,KFK-NOU2-N,Bergen,2024,Høst
1215721,KFK-ENB1-N,Bergen,2024,Høst
1215721,KFK-NOB1-N,Bergen,2023,Høst
1215747,KFK-NOU2-N,Bergen,2024,Høst
1215784,KFK-MAB1-N,Bergen,2024,Høst
1215877,KFK-NOU2-N,Bergen,2024,Høst
1215897,KFK-GLSM,Stord,2023,Høst
1215974,BYGGYF,Førde,2023,Høst
1216047,KFK-NOU2-N,Bergen,2024,Høst
1216094,KFK-NOU2-N,Bergen,2024,Høst
1216138,KFK-NOU2-N,Bergen,2024,Høst
1216142,KFK-ENB2-N,Bergen,2024,Høst
1216184,TOS,Bergen,2024,Høst
1216362,MASP,Bergen,2024,Høst
1216448,MACCM,Sogndal,2023,Høst
1216458,YFL1,Bergen,2023,Høst
1216693,REALNS,Bergen,2024,Høst
1216752,LUPEK,Bergen,2024,Høst
1216808,KFK-NOU2-N,Bergen,2023,Høst
1216813,PPUALMD,Stord,2023,Høst
1216875,HSPED,Stord,2024,Høst
1216961,KFK-NOU2-N,Bergen,2024,Høst
1217029,KK-ENGB-1,Bergen,2024,Høst
1217174,EVUEFØS,Haugesund,2024,Høst
1217220,MARA,Bergen,2023,Høst
1217229,PPUALMD,Stord,2023,Høst
1217283,MARA,Bergen,2023,Høst
1217433,KFB-DKB,Bergen,2023,Høst
1217720,REALNS,Haugesund,2024,Høst
1217986,FORNS,Haugesund,2024,Høst
1218230,EVUEFØS,Haugesund,2024,Høst
1218332,FORKURS,Bergen,2024,Høst
1218495,BSYK,Førde,2024,Vår
1218550,EVUEFØS,Haugesund,2024,Høst
1218582,EVUEFØS,Haugesund,2024,Høst
1218632,EVUEFLKI,Bergen,2023,Høst
1218690,V-NEAK,Bergen,2023,Høst
1218730,REDNING,Bergen,2024,Høst
1218872,MPPU,Stord,2023,Høst
1219576,PHDCS,Bergen,2023,Høst
1219577,HSPED,Stord,2024,Høst
1219619,KFK-NOB1-N,Bergen,2024,Høst
1219872,MPR,Bergen,2024,Høst
1219916,YD,Bergen,2024,Høst
1219981,PPUYRKD,Stord,2023,Høst
1220006,HOSPITANT,Bergen,2023,Høst
1220043,PPUYRKD,Stord,2023,Høst
1220167,MASKS,Bergen,2023,Høst
1220168,MMO,Haugesund,2023,Høst
1220218,BELE,Bergen,2024,Høst
1220224,REALNS,Bergen,2024,Høst
1220227,BELE,Bergen,2024,Høst
1220285,BELE,Bergen,2024,Høst
1220310,BYGG,Bergen,2024,Høst
1220370,BSYKDES,Bergen,2023,Høst
1220459,REALNS,Bergen,2024,Høst
1220660,REALNS,Bergen,2024,Høst
1220701,KFK-MAB1-N,Bergen,2024,Høst
1220717,MKUF,Bergen,2023,Høst
1220887,HSPED,Stord,2024,Høst
1220972,ABLU,Haugesund,2023,Høst
1221026,MMO,Haugesund,2024,Høst
1221043,KFK-NOU2-N,Bergen,2024,Høst
1221300,MASO,Bergen,2023,Høst
1221363,KFK-ENB1-N,Bergen,2024,Høst
1221582,PHDCS,Bergen,2023,Vår
1221902,MACCM,Sogndal,2023,Høst
1221935,BBL,Sogndal,2023,Høst
1221944,KFK-ENB1-N,Bergen,2024,Høst
1221973,BRAD,Bergen,2024,Høst
1222019,FORNS,Førde,2024,Høst
1222065,BSYK,Førde,2024,Høst
1222082,MGBBE,Bergen,2024,Høst
1222084,BBLD,Bergen,2023,Høst
1222090,ØKB,Haugesund,2023,Høst
1222092,ØKOJ,Sogndal,2023,Høst
1222098,RLIL,Sogndal,2023,Høst
1222118,AUTH,Haugesund,2023,Høst
1222122,UNGB,Sogndal,2023,Høst
1222128,FEN,Sogndal,2023,Høst
1222129,EEL,Bergen,2023,Høst
1222129,ENKELTEMNE,Bergen,2024,Høst
1222136,MGUBE,Bergen,2023,Høst
1222145,ØKB,Haugesund,2023,Høst
1222148,MGUBE,Bergen,2023,Høst
1222151,MGUBE,Bergen,2023,Høst
1222152,BSYK,Stord,2023,Høst
1222157,BBLD,Bergen,2023,Høst
1222165,INF,Bergen,2024,Høst
1222171,HISBN,Sogndal,2023,Høst
1222177,ØKB,Haugesund,2023,Høst
1222199,HISN,Sogndal,2024,Høst
1222203,ØKOJ,Sogndal,2023,Høst
1222208,ØKB,Haugesund,2023,Høst
1222217,BELE,Bergen,2024,Høst
1222772,FORNS,Haugesund,2024,Høst
1222777,INF-F,Førde,2023,Høst
1222795,MGBBE,Bergen,2023,Høst
1222797,MMT,Bergen,2023,Høst
1222799,HISBN,Sogndal,2023,Høst
1222799,PT,Sogndal,2024,Høst
1222809,INF-F,Førde,2023,Høst
1222812,MGUBE,Bergen,2023,Høst
1222813,BSYKD,Førde,2024,Høst
1222946,HSPED,Stord,2024,Høst
1222947,HSPED,Stord,2024,Høst
1222971,PPUALMD,Stord,2023,Høst
1223341,INF-H,Haugesund,2024,Høst
1223373,BSYK,Haugesund,2024,Høst
1223494,ADDISCO,Bergen,2024,Høst
1223513,ADDISCO,Bergen,2024,Høst
1223648,INF-F,Førde,2023,Høst
1223679,REALNS,Bergen,2024,Høst
1223836,BBL,Stord,2023,Høst
1223964,REALNS,Bergen,2024,Høst
1223982,KFK-MAB1-N,Bergen,2024,Høst
1224327,HSPED,Stord,2024,Høst
1224454,BBARN,Sogndal,2023,Høst
1224562,BERG,Bergen,2024,Høst
1224632,FORNS,Bergen,2024,Høst
1224668,EVUFLKI,Bergen,2024,Høst
1224860,BSYK,Førde,2024,Høst
1224903,PHDCS,Bergen,2023,Vår
1224904,PHDCS,Bergen,2023,Høst
1224908,FORNS,Haugesund,2024,Høst
1224910,FFRA,Bergen,2024,Vår
1224961,KFK-ENU2-N,Bergen,2024,Høst
1224992,HVT,Bergen,2024,Høst
1225021,PHDNAUT,Haugesund,2023,Høst
1225316,ING-BRANN,Haugesund,2024,Høst
1225385,KFK-NOB1-N,Bergen,2024,Høst
1225395,MAM,Bergen,2024,Høst
1225425,DPU-MA,Bergen,2023,Høst
1225426,DPU-MA,Bergen,2023,Høst
1225427,DPU-MA,Bergen,2023,Høst
1225428,DPU-MA,Bergen,2023,Høst
1225429,DPU-MA,Bergen,2023,Høst
1225430,DPU-MA,Bergen,2023,Høst
1225431,DPU-MA,Bergen,2023,Høst
1225455,DPU-MA,Bergen,2023,Høst
1225458,DPU-MA,Bergen,2023,Høst
1225464,INT-FIN-B,Bergen,2023,Høst
1225485,ING-MAB,Haugesund,2023,Høst
1225819,VFALH,Sogndal,2024,Høst
1225834,ABLU,Sogndal,2024,Høst
1225891,PPUALMD,Stord,2023,Høst
1226004,BSYKDES,Bergen,2023,Høst
1226068,FORNS,Bergen,2024,Høst
1226222,V-COA,Bergen,2024,Høst
1226340,KFK-ENU1-N,Bergen,2024,Høst
1226346,HSPED,Stord,2024,Høst
1226426,PHDCS,Bergen,2023,Vår
1226435,KFK-GLSM,Bergen,2024,Høst
1226506,REALNS,Haugesund,2024,Høst
1226600,FORNS,Haugesund,2024,Høst
1226686,BSYK,Førde,2024,Høst
1226812,BBLD,Bergen,2023,Høst
1226982,V-NEAK,Bergen,2024,Høst
1227021,PHDINN,,2023,Høst
1227041,MIL-MA,Bergen,2024,Høst
1227103,ØAU3,Bergen,2024,Høst
1227379,BSYKD,Stord,2024,Høst
1227918,PHDCS,Bergen,2023,Høst
1227922,PHDCS,Bergen,2024,Vår
1228012,HMA,Bergen,2023,Høst
1228344,HSPED,Stord,2024,Høst
1228455,BELE,Bergen,2024,Høst
1228633,MACCM,Sogndal,2024,Høst
1228768,FMF,Sogndal,2024,Høst
1229047,INT-FIN-SO,Sogndal,2024,Vår
1229233,MPUV,Bergen,2024,Vår
1229535,O15LEL,Bergen,2024,Høst
1229947,ETK,Bergen,2024,Høst
1229952,ØKB,Haugesund,2024,Høst
1230086,VFALH,Sogndal,2024,Høst
1230124,REALNS,Bergen,2024,Høst
1230316,MMO,Haugesund,2024,Høst
1230381,INF,Bergen,2024,Høst
1230464,MPR,Bergen,2024,Høst
1230694,MMO,Haugesund,2024,Høst
1230724,FRI30,Sogndal,2024,Høst
1230729,HVT,Bergen,2024,Høst
1230731,VSFO,Bergen,2024,Høst
1230782,YD,Bergen,2024,Høst
1230800,MMO,Haugesund,2024,Høst
1230966,BELE,Bergen,2024,Høst
1231043,VFALH,Sogndal,2024,Høst
1231216,FORKURS,Bergen,2024,Høst
1231270,MMO,Haugesund,2024,Høst
1231305,MMO,Haugesund,2024,Høst
1231315,BSYK,Stord,2024,Høst
1231370,MMO,Haugesund,2024,Høst
1231471,VFALH,Sogndal,2024,Høst
1231556,MGUBE,Bergen,2024,Høst
1231608,BSYK,Førde,2024,Høst
1231625,MMO,Haugesund,2024,Høst
1231659,MGBBE,Bergen,2024,Høst
1231665,MMO,Haugesund,2024,Høst
1231748,MAM,Bergen,2024,Høst
1231894,MMO,Haugesund,2024,Høst
1231956,HVF,Bergen,2024,Høst
1232088,MMO,Haugesund,2024,Høst
1232129,BSYK,Haugesund,2024,Høst
1232217,ETK,Bergen,2024,Høst
1232279,MMO,Haugesund,2024,Høst
1232342,MPUV,Bergen,2024,Vår
1232542,PHD,Bergen,2023,Høst
1232543,PHDCS,Bergen,2024,Høst
1232560,MSFH,Bergen,2024,Høst
1232656,MMO,Haugesund,2024,Høst
1232702,MMO,Haugesund,2024,Høst
1232759,ETK,Bergen,2024,Høst
1232764,ØKB,Haugesund,2024,Høst
1232806,BSAB,Bergen,2024,Høst
1232831,FORNS,Førde,2024,Høst
1233019,MMO,Haugesund,2024,Høst
1233079,MMO,Haugesund,2024,Høst
1233199,KFK-NOB1-N,Bergen,2024,Høst
1233260,BELE,Bergen,2024,Høst
1233261,MGBBE,Bergen,2024,Høst
1233280,MACCM,Sogndal,2024,Høst
1233287,VFALH,Sogndal,2024,Høst
1233331,MMO,Haugesund,2024,Høst
1233377,VFALH,Sogndal,2024,Høst
1233395,VFALH,Sogndal,2024,Høst
1233410,MMO,Haugesund,2024,Høst
1233425,HSPED,Stord,2024,Høst
1233444,MMO,Haugesund,2024,Høst
1233460,INF,Bergen,2024,Høst
1233578,FFRA,Bergen,2024,Vår
1233596,INF,Bergen,2024,Høst
1233606,MMO,Haugesund,2024,Høst
1233694,VFALH,Sogndal,2024,Høst
1233710,EVUEFØS,Haugesund,2024,Høst
1233710,VHYD,Bergen,2024,Høst
1233712,VFALH,Sogndal,2024,Høst
1233821,VFALH,Sogndal,2024,Høst
1233825,VFALH,Sogndal,2024,Høst
1233875,EVUFLKI,Bergen,2024,Høst
1233987,MMO,Haugesund,2024,Høst
1234029,MDIP,Bergen,2024,Vår
1234217,BSYKD,Førde,2024,Høst
1234247,RDL,Bergen,2023,Høst
1234284,BYGG,Bergen,2024,Høst
1234413,TOS,Bergen,2024,Høst
1234478,MMO,Haugesund,2024,Høst
1234527,EVUEFØS,Haugesund,2024,Høst
1234541,HSPED,Stord,2024,Høst
1234580,FORNS,Bergen,2024,Høst
1234694,FORNS,Førde,2024,Høst
1234749,EVUEFØS,Haugesund,2024,Vår
1234789,ØAU3,Bergen,2024,Høst
1234842,MPUV,Bergen,2024,Vår
1234875,MMO,Haugesund,2024,Høst
1234891,EVUEFØS,Haugesund,2024,Høst
1234898,MMO,Haugesund,2024,Høst
1234962,FORKURS,Bergen,2024,Høst
1234983,EVUFHS,Bergen,2024,Høst
1235118,MARE,Bergen,2024,Høst
1235148,MMO,Haugesund,2024,Høst
1235539,FORNS,Haugesund,2024,Høst
1235540,FORNS,Førde,2024,Høst
1235652,TOS,Bergen,2024,Høst
1235663,REALNS,Bergen,2024,Høst
1235740,PHDCS,Bergen,2023,Høst
1235861,TOS,Bergen,2024,Høst
1235954,INT-FIN-B,Bergen,2024,Vår
1235955,INT-FIN-B,Bergen,2024,Vår
1235957,EVUEFØS,Haugesund,2024,Høst
1236202,FORNS,Bergen,2024,Høst
1236343,HISN,Sogndal,2024,Høst
1236349,MDIP,Bergen,2024,Vår
1236366,MGBBE,Bergen,2021,Høst
1236435,SÅR,Haugesund,2024,Høst
1236516,MACCM,Sogndal,2024,Høst
1236573,HMA,Bergen,2024,Vår
1236676,BELEH,Haugesund,2024,Høst
1236827,BVPL,Bergen,2024,Høst
1237034,PHDH,Bergen,2024,Vår
1237121,TOS,Bergen,2024,Høst
1237201,ADDISCO,Bergen,2024,Høst
1237245,ADDISCO,Bergen,2024,Høst
1237466,MARA,Bergen,2024,Høst
1237611,MPUV,Bergen,2024,Vår
1237709,BBLD,Bergen,2024,Høst
1237710,TOS,Bergen,2024,Høst
1237738,O15LEL,Bergen,2024,Høst
1237750,BSYK,Førde,2024,Høst
1237874,BSYKD,Stord,2024,Høst
1237940,ADDISCO,Bergen,2024,Høst
1237941,ADDISCO,Bergen,2024,Høst
1237951,ADDISCO,Bergen,2024,Høst
1237975,BYGG,Bergen,2024,Høst
1238032,FORKURS,Bergen,2024,Høst
1238088,ADDISCO,Bergen,2024,Høst
1238095,KFK-ENB1-N,Bergen,2024,Høst
1238099,MSFH,Bergen,2024,Høst
1238122,ADDISCO,Bergen,2024,Høst
1238147,REALNS,Bergen,2024,Høst
1238319,FORNS,Førde,2024,Høst
1238349,BSYKD,Stord,2024,Høst
1238354,REDNING,Bergen,2024,Vår
1238355,REDNING,Bergen,2024,Høst
1238356,TOS,Bergen,2024,Høst
1238368,DPU-MA,Bergen,2024,Vår
1238494,FORKURS,Bergen,2024,Høst
1238505,BELEF,Førde,2024,Høst
1238520,BBARN,Sogndal,2024,Høst
1238560,REALNS,Haugesund,2024,Høst
1238592,INF,Bergen,2024,Høst
1238619,FORKURS,Bergen,2024,Høst
1238706,MASOD,Bergen,2024,Høst
1238731,FORKURS,Bergen,2024,Høst
1238732,MA-KSD,Bergen,2024,Høst
1238761,BSYK,Stord,2024,Høst
1238782,BSYK,Stord,2024,Høst
1238807,BSYK,Bergen,2024,Høst
1238818,VTPHR,Førde,2024,Høst
1238931,V-COA,Bergen,2024,Høst
1238950,BSYK,Førde,2024,Høst
1238965,EVUEFØS,Haugesund,2024,Høst
1238969,BSYK,Førde,2024,Høst
1238977,LOG,Bergen,2024,Høst
1238977,REISÅ,Sogndal,2024,Høst
1239023,PPUYRKD,Stord,2024,Høst
1239056,MA-KSK,Bergen,2024,Høst
1239077,PPUYRKD,Stord,2024,Høst
1239121,DOL,Bergen,2024,Høst
1239132,PHDCS,Bergen,2023,Høst
1239183,FORKURS,Bergen,2024,Høst
1239188,EVUEFØS,Haugesund,2024,Høst
1239206,MSFH,Bergen,2024,Høst
1239267,MASP,Haugesund,2024,Høst
1239388,BSYK,Haugesund,2024,Høst
1239389,MA-FYS,Bergen,2024,Høst
1239420,MIDR,Sogndal,2024,Høst
1239489,REALNS,Bergen,2024,Høst
1239512,FORNS,Bergen,2024,Høst
1239519,FORNS,Haugesund,2024,Høst
1239522,FFRA,Bergen,2024,Vår
1239529,FFRA,Bergen,2024,Vår
1239580,SÅR,Haugesund,2024,Høst
1239587,MASOD,Bergen,2024,Høst
1239588,SÅR,Haugesund,2024,Høst
1239600,ADDISCO,Bergen,2024,Høst
1239648,REALNS,Bergen,2024,Høst
1239664,REALNS,Haugesund,2024,Høst
1239665,FORKURS,Bergen,2024,Høst
1239672,FORKURS,Bergen,2024,Høst
1239684,REALNS,Bergen,2024,Høst
1239705,REALNS,Haugesund,2024,Høst
1239806,BBL,Bergen,2024,Høst
1239827,SÅR,Haugesund,2024,Høst
1239992,SÅR,Haugesund,2024,Høst
1240058,FORKURS,Bergen,2024,Høst
1240090,PPUYRKD,Stord,2024,Høst
1240117,MARE,Bergen,2024,Høst
1240167,HMA,Bergen,2024,Høst
1240175,SÅR,Haugesund,2024,Høst
1240272,ENKELTEMNE,Bergen,2024,Høst
1240297,FORKURS,Bergen,2024,Høst
1240308,VHYD,Bergen,2024,Høst
1240314,REALNS,Bergen,2024,Høst
1240358,ØAU3,Bergen,2023,Høst
1240359,ØAU3,Bergen,2023,Høst
1240382,MASOD,Bergen,2024,Høst
1240420,MARE,Bergen,2024,Høst
1240470,MA-KSD,Bergen,2024,Høst
1240471,FORKURS,Bergen,2024,Høst
1240651,REALNS,Haugesund,2024,Høst
1240676,FORNS,Bergen,2024,Høst
1240692,MA-KSK,Bergen,2024,Høst
1240800,REISÅ,Sogndal,2024,Høst
1240927,BSYK,Stord,2024,Høst
1240937,REALNS,Bergen,2024,Høst
1241013,MA-KSK,Bergen,2024,Høst
1241042,PHDCS,Bergen,2024,Vår
1241084,PPUALMD,Stord,2024,Høst
1241262,TOS,Bergen,2024,Høst
1241266,REALNS,Førde,2024,Høst
1241357,MA-KSD,Bergen,2024,Høst
1241384,BSYK,Førde,2024,Høst
1241385,BSYK,Bergen,2023,Høst
1241392,FORKURS,Bergen,2024,Høst
1241439,VHYD,Bergen,2024,Høst
1241481,PPUYRKD,Bergen,2024,Høst
1241497,EIE-MA,Bergen,2024,Høst
1241543,MIL-MA,Bergen,2024,Høst
1241575,BYGG,Bergen,2023,Høst
1241582,FORNS,Bergen,2024,Høst
1241593,MMO,Haugesund,2024,Høst
1241661,NABY,Haugesund,2024,Høst
1241739,REALNS,Bergen,2024,Høst
1241805,NABY,Haugesund,2024,Høst
1241876,REALNS,Bergen,2024,Høst
1241921,VTPHR,Førde,2024,Høst
1241922,BELEH,Haugesund,2024,Høst
1241982,KFK-NOB1-N,Bergen,2024,Høst
1242010,FORNS,Haugesund,2024,Høst
1242114,PSBU,Haugesund,2024,Høst
1242115,BELEH,Haugesund,2024,Høst
1242195,REALNS,Førde,2024,Høst
1242205,FORKURS,Bergen,2024,Høst
1242209,REALNS,Bergen,2024,Høst
1242216,FORKURS,Bergen,2024,Høst
1242241,BSYK,Haugesund,2024,Høst
1242252,NABY,Haugesund,2024,Høst
1242282,FORNS,Haugesund,2024,Høst
1242340,KFK-ENB1-N,Bergen,2024,Høst
1242342,REALNS,Haugesund,2024,Høst
1242403,FORKURS,Bergen,2024,Høst
1242416,PPUYRKD,Stord,2024,Høst
1242465,PPUALMD,Stord,2024,Høst
1242481,MARE,Bergen,2024,Høst
1242487,PPUALMD,Sogndal,2024,Høst
1242544,FORNS,Bergen,2024,Høst
1242609,BSYK,Førde,2024,Høst
1242917,ADLE,Haugesund,2024,Høst
1242917,REALNS,Haugesund,2024,Høst
1242934,BIO,Bergen,2024,Høst
1242940,MGUST,Stord,2024,Høst
1242957,MGBBE,Bergen,2024,Høst
1242959,BVPLD,Sogndal,2024,Høst
1242970,INF-H,Haugesund,2024,Høst
1242988,BIO,Bergen,2024,Høst
1242992,BBLD,Bergen,2024,Høst
1242995,NABP,Haugesund,2024,Høst
1242996,BSYK,Haugesund,2024,Høst
1243008,BSYK,Stord,2024,Høst
1243010,BSYKD,Stord,2024,Høst
1243015,LANA,Sogndal,2024,Høst
1243018,BFYS,Bergen,2024,Høst
1243022,BVPL,Sogndal,2024,Høst
1243033,BSAB,Bergen,2024,Høst
1243034,ING-BRANN,Haugesund,2024,Høst
1243037,BSOSN,Sogndal,2024,Høst
1243057,BSYK,Stord,2024,Høst
1243066,BSYK,Haugesund,2024,Høst
1243120,VHYD,Bergen,2024,Høst
1243125,BELEF,Førde,2024,Høst
1243135,PPUYRKD,Stord,2024,Høst
1243140,ØKAD-EMNER,Haugesund,2024,Høst
1243149,REALNS,Haugesund,2024,Høst
1243167,MAMLT,Bergen,2024,Høst
1243182,BBL,Bergen,2024,Høst
1243186,LEIE,Bergen,2024,Høst
1243188,DATA,Bergen,2024,Høst
1243198,BERG,Bergen,2024,Høst
1243202,BSYK,Bergen,2024,Høst
1243203,HISBN,Sogndal,2024,Høst
1243205,LEIE,Bergen,2024,Høst
1243217,EMNE,Sogndal,2024,Høst
1243227,BVPLD,Sogndal,2024,Høst
1243230,BVPL,Bergen,2024,Høst
1243245,MGBBE,Bergen,2024,Høst
1243253,BIO,Bergen,2024,Høst
1243258,INF,Bergen,2024,Høst
